PMID	DRUG	AE	LlamaTiFirst	LlamaAbFirst	pAuth_modelA	pAuth_modelB	aAuth	Title	Abstract
29266344	Cyclophosphamide	Sepsis	0	0	0	0		A phase I/II trial of vorinostat (SAHA) in combination with rituximab-CHOP in patients with newly diagnosed advanced stage diffuse large B-cell lymphoma (DLBCL): SWOG S0806.	Loss of major histocompatibility Class II expression (MHCII) in diffuse large B-cell lymphoma (DLBCL) correlates with decreased survival. MHCII transcription is in part regulated by histone acetylation. We tested the hypothesis that combination of histone deacetylase inhibitor (HDACI) with standard chemotherapy would improve outcomes in DLBCL in part through increased MHCII expression. S0806 was a single arm phase I/II trial of vorinostat given at 400 mg po daily on days 1-9 (subsequently amended to days 1-5 due to toxicity), combined with R-CHOP given on day 3 of a 21-day cycle for 8 cycles, with primary phase II endpoint of 2-year progression free survival (PFS). With 72 evaluable patients, at median follow up of 3 years, 2-year PFS estimate was 73%, and OS estimate was 86%. Considering that the regimen fell short of predefined efficacy improvement and was associated with high rates of febrile neutropenia (38%) and sepsis (19%), it cannot be recommended for general use. Consistent with our hypothesis, patients with low MCHII expression on S0806 had numerically superior outcomes compared to those from trial S0433 which did not use an HDACI, but the difference was not statistically significant. Current studies are focused on finding biomarkers of response to HDACI.
29266344	Doxorubicin	Sepsis	0	0	0	0		A phase I/II trial of vorinostat (SAHA) in combination with rituximab-CHOP in patients with newly diagnosed advanced stage diffuse large B-cell lymphoma (DLBCL): SWOG S0806.	Loss of major histocompatibility Class II expression (MHCII) in diffuse large B-cell lymphoma (DLBCL) correlates with decreased survival. MHCII transcription is in part regulated by histone acetylation. We tested the hypothesis that combination of histone deacetylase inhibitor (HDACI) with standard chemotherapy would improve outcomes in DLBCL in part through increased MHCII expression. S0806 was a single arm phase I/II trial of vorinostat given at 400 mg po daily on days 1-9 (subsequently amended to days 1-5 due to toxicity), combined with R-CHOP given on day 3 of a 21-day cycle for 8 cycles, with primary phase II endpoint of 2-year progression free survival (PFS). With 72 evaluable patients, at median follow up of 3 years, 2-year PFS estimate was 73%, and OS estimate was 86%. Considering that the regimen fell short of predefined efficacy improvement and was associated with high rates of febrile neutropenia (38%) and sepsis (19%), it cannot be recommended for general use. Consistent with our hypothesis, patients with low MCHII expression on S0806 had numerically superior outcomes compared to those from trial S0433 which did not use an HDACI, but the difference was not statistically significant. Current studies are focused on finding biomarkers of response to HDACI.
29266344	Prednisone	Sepsis	0	0	0	0		A phase I/II trial of vorinostat (SAHA) in combination with rituximab-CHOP in patients with newly diagnosed advanced stage diffuse large B-cell lymphoma (DLBCL): SWOG S0806.	Loss of major histocompatibility Class II expression (MHCII) in diffuse large B-cell lymphoma (DLBCL) correlates with decreased survival. MHCII transcription is in part regulated by histone acetylation. We tested the hypothesis that combination of histone deacetylase inhibitor (HDACI) with standard chemotherapy would improve outcomes in DLBCL in part through increased MHCII expression. S0806 was a single arm phase I/II trial of vorinostat given at 400 mg po daily on days 1-9 (subsequently amended to days 1-5 due to toxicity), combined with R-CHOP given on day 3 of a 21-day cycle for 8 cycles, with primary phase II endpoint of 2-year progression free survival (PFS). With 72 evaluable patients, at median follow up of 3 years, 2-year PFS estimate was 73%, and OS estimate was 86%. Considering that the regimen fell short of predefined efficacy improvement and was associated with high rates of febrile neutropenia (38%) and sepsis (19%), it cannot be recommended for general use. Consistent with our hypothesis, patients with low MCHII expression on S0806 had numerically superior outcomes compared to those from trial S0433 which did not use an HDACI, but the difference was not statistically significant. Current studies are focused on finding biomarkers of response to HDACI.
29266344	Rituximab	Sepsis	0	0	0	0		A phase I/II trial of vorinostat (SAHA) in combination with rituximab-CHOP in patients with newly diagnosed advanced stage diffuse large B-cell lymphoma (DLBCL): SWOG S0806.	Loss of major histocompatibility Class II expression (MHCII) in diffuse large B-cell lymphoma (DLBCL) correlates with decreased survival. MHCII transcription is in part regulated by histone acetylation. We tested the hypothesis that combination of histone deacetylase inhibitor (HDACI) with standard chemotherapy would improve outcomes in DLBCL in part through increased MHCII expression. S0806 was a single arm phase I/II trial of vorinostat given at 400 mg po daily on days 1-9 (subsequently amended to days 1-5 due to toxicity), combined with R-CHOP given on day 3 of a 21-day cycle for 8 cycles, with primary phase II endpoint of 2-year progression free survival (PFS). With 72 evaluable patients, at median follow up of 3 years, 2-year PFS estimate was 73%, and OS estimate was 86%. Considering that the regimen fell short of predefined efficacy improvement and was associated with high rates of febrile neutropenia (38%) and sepsis (19%), it cannot be recommended for general use. Consistent with our hypothesis, patients with low MCHII expression on S0806 had numerically superior outcomes compared to those from trial S0433 which did not use an HDACI, but the difference was not statistically significant. Current studies are focused on finding biomarkers of response to HDACI.
29266344	Vincristine	Sepsis	0	0	0	0		A phase I/II trial of vorinostat (SAHA) in combination with rituximab-CHOP in patients with newly diagnosed advanced stage diffuse large B-cell lymphoma (DLBCL): SWOG S0806.	Loss of major histocompatibility Class II expression (MHCII) in diffuse large B-cell lymphoma (DLBCL) correlates with decreased survival. MHCII transcription is in part regulated by histone acetylation. We tested the hypothesis that combination of histone deacetylase inhibitor (HDACI) with standard chemotherapy would improve outcomes in DLBCL in part through increased MHCII expression. S0806 was a single arm phase I/II trial of vorinostat given at 400 mg po daily on days 1-9 (subsequently amended to days 1-5 due to toxicity), combined with R-CHOP given on day 3 of a 21-day cycle for 8 cycles, with primary phase II endpoint of 2-year progression free survival (PFS). With 72 evaluable patients, at median follow up of 3 years, 2-year PFS estimate was 73%, and OS estimate was 86%. Considering that the regimen fell short of predefined efficacy improvement and was associated with high rates of febrile neutropenia (38%) and sepsis (19%), it cannot be recommended for general use. Consistent with our hypothesis, patients with low MCHII expression on S0806 had numerically superior outcomes compared to those from trial S0433 which did not use an HDACI, but the difference was not statistically significant. Current studies are focused on finding biomarkers of response to HDACI.
30316977	Insulin	Lung Neoplasms	0	0	0	0		Oncogenic activity of insulin in the development of NSCLC: What is there behind the scenes?	
29614517	Clopidogrel	Intracranial Hemorrhages	0	0	0	0		Prediction of Post-Discharge Bleeding in Elderly Patients with Acute Coronary Syndromes: Insights from the BleeMACS Registry.	BACKGROUND: A poor ability of recommended risk scores for predicting in-hospital bleeding has been reported in elderly patients with acute coronary syndromes (ACS). No study assessed the prediction of post-discharge bleeding in the elderly. The new BleeMACS score (Bleeding complications in a Multicenter registry of patients discharged with diagnosis of Acute Coronary Syndrome), was designed to predict post-discharge bleeding in ACS patients. We aimed to assess the predictive ability of the BleeMACS score in elderly patients. METHODS: We assessed the incidence and characteristics of severe bleeding after discharge in ACS patients aged >/= 75 years. Bleeding was defined as any intracranial bleeding or bleeding leading to hospitalization and/or red blood transfusion, occurring within the first year after discharge. We assessed the predictive ability of the BleeMACS score according to age by Fine-Gray proportional hazards regression analysis, calculating receiver-operating characteristic (ROC) curves and the area under the ROC curves (AUC). RESULTS: The BleeMACS registry included 15,401 patients of whom 3,376/15,401 (21.9%) were aged >/= 75 years. Elderly patients were more commonly treated with clopidogrel and less often treated with ticagrelor or prasugrel. Of 3,376 elderly patients, 190 (5.6%) experienced post-discharge bleeding. The incidence of bleeding was moderately higher in elderly patients (hazard ratio [HR], 2.31, 95% confidence interval [CI], 1.92-2.77). The predictive ability of the BleeMACS score was moderately lower in elderly patients (AUC, 0.652 vs. 0.691, p = 0.001). CONCLUSION: Elderly patients with ACS had a significantly higher incidence of post-discharge bleeding. Despite a lower predictive ability in older patients, the BleeMACS score exhibited an acceptable performance in these patients.
29667767	Nivolumab	Diabetes Mellitus, Type 1	1	0	0	0		Type 1 diabetes in a melanoma patient treated with ipilimumab after nivolumab.	
29159865	Hyaluronic Acid	Facial Dermatoses	1	1	0	0	0.0	Delayed allergic hypersensitivity to hyaluronidase during the treatment of granulomatous hyaluronic acid reactions.	Hyaluronic acid (HA) is now extensively employed for esthetic concerns. In the majority of cases, HA is considered to be safe, but mild-to-severe complications can occur in a few cases. Hyaluronidase is enzymes that degrade HA, also being suggested for the treatment of HA filler-induced complications. However, hyaluronidase has been reported to be a potential cause of allergic responses in some anesthetic and ophthalmic literature. However, there are few reports of allergic reactions to hyaluronidase in cosmetic medicine. We herein report on a 39-year-old Asian woman who developed a delayed allergic hypersensitivity to hyaluronidase in the treatment process of HA-related granulomatous reaction.
29159865	Hyaluronic Acid	Granuloma, Foreign-Body	1	1	0	0	0.0	Delayed allergic hypersensitivity to hyaluronidase during the treatment of granulomatous hyaluronic acid reactions.	Hyaluronic acid (HA) is now extensively employed for esthetic concerns. In the majority of cases, HA is considered to be safe, but mild-to-severe complications can occur in a few cases. Hyaluronidase is enzymes that degrade HA, also being suggested for the treatment of HA filler-induced complications. However, hyaluronidase has been reported to be a potential cause of allergic responses in some anesthetic and ophthalmic literature. However, there are few reports of allergic reactions to hyaluronidase in cosmetic medicine. We herein report on a 39-year-old Asian woman who developed a delayed allergic hypersensitivity to hyaluronidase in the treatment process of HA-related granulomatous reaction.
29159865	Hyaluronic Acid	Hypersensitivity, Delayed	1	1	0	0	0.0	Delayed allergic hypersensitivity to hyaluronidase during the treatment of granulomatous hyaluronic acid reactions.	Hyaluronic acid (HA) is now extensively employed for esthetic concerns. In the majority of cases, HA is considered to be safe, but mild-to-severe complications can occur in a few cases. Hyaluronidase is enzymes that degrade HA, also being suggested for the treatment of HA filler-induced complications. However, hyaluronidase has been reported to be a potential cause of allergic responses in some anesthetic and ophthalmic literature. However, there are few reports of allergic reactions to hyaluronidase in cosmetic medicine. We herein report on a 39-year-old Asian woman who developed a delayed allergic hypersensitivity to hyaluronidase in the treatment process of HA-related granulomatous reaction.
29159865	Hyaluronoglucosaminidase	Hypersensitivity, Delayed	1	1	0	0	0.0	Delayed allergic hypersensitivity to hyaluronidase during the treatment of granulomatous hyaluronic acid reactions.	Hyaluronic acid (HA) is now extensively employed for esthetic concerns. In the majority of cases, HA is considered to be safe, but mild-to-severe complications can occur in a few cases. Hyaluronidase is enzymes that degrade HA, also being suggested for the treatment of HA filler-induced complications. However, hyaluronidase has been reported to be a potential cause of allergic responses in some anesthetic and ophthalmic literature. However, there are few reports of allergic reactions to hyaluronidase in cosmetic medicine. We herein report on a 39-year-old Asian woman who developed a delayed allergic hypersensitivity to hyaluronidase in the treatment process of HA-related granulomatous reaction.
30851515	Methotrexate	Gastrointestinal Diseases	0	0	0	0		Comparison of combination therapy with methotrexate and sinomenine or leflunomide for active rheumatoid arthritis: A randomized controlled clinical trial.	BACKGROUND: A combination of conventional disease-modifying anti-rheumatic drugs improves the treatment of rheumatoid arthritis but with high side-effects. Methotrexate (MTX) combination therapy that with high therapeutic efficacy and low toxicity is in demand in many countries to replace the use of expensive biological agents. STUDY DESIGN: This study was an open-label, 24-week, parallel randomized controlled trial conducted between November 2015 and December 2017. METHODS: Patients were randomly assigned at a 3:2 ratio to receive MTX combined with sinomenine (SIN) at a dose of 120 mg twice daily, or leflunomide (LEF) at a dose of 20 mg once daily. Efficacy and safety were assessed at weeks 4, 12 and 24. The primary efficacy endpoint was the proportion of patients achieving an American College of Rheumatology (ACR)50 response and a European League Against Rheumatism (EULAR) good response at week 24. RESULTS: A total of 101/120 (84.2%) patients completed 24 weeks of observation. In the intention-to-treat (ITT) analysis, 65.3% of patients treated with MTX + SIN showed improved disease activity as determined by the ACR50 response at week 24 compared to 69.6% of patients treated with MTX + LEF. A similar insignificant pattern was found for the ACR20 and ACR70 responses, as well as the clinical disease activity index, EULAR response, and remission and low disease activity rates between these two treatment groups. The per-protocol analysis showed results consistent with those of the ITT analysis. Notably, significant reductions in gastrointestinal adverse reactions and liver toxicity were found in patients treated with MTX + SIN compared to patients treated with MTX + LEF (p < 0.05). CONCLUSION: Considering the balance of efficacy and toxicity, the current study provides evidence that MTX + SIN combination therapy is probably one of the choices for treating patients with active rheumatoid arthritis in addition to MTX + LEF combination therapy.
29727174	Vinyl Chloride	Obesity	0	0	0	0		Exposure to Vinyl Chloride and Its Influence on Western Diet-Induced Cardiac Remodeling.	Obesity, usually caused by high fat diets (HFD), is a major public health issue worldwide, causing obesity associated cardiomyopathy. Moreover, the environmental toxicant vinyl chloride (VC) can exacerbate HFD-induced fatty liver disease. However, whether VC serves to enhance obesity-associated cardiomyopathy remains unclear. This study aims to investigate the interaction of western diet (WD) containing relatively low fat (42%) with VC on cardiac remodeling and its underling mechanisms. Adult male C57BL/6J mice were exposed to WD coinhalation of low-dose VC (<1 ppm/d) for 12 weeks. Results showed that WD feeding for 12 weeks caused slight cardiac systolic dysfunction without significant hypertrophy or fibrosis, even with VC. Nevertheless, WD upregulated NF-kappaB function and expression of IL-1beta and PAI-1, while VC showed no significant impact on these effects. In contrast, WD together with VC significantly increased the expression of CHOP and TGF-beta1, key markers for endoplasmic reticulum stress and profibrotic cytokine, respectively. In summary, exposure to low-dose of environmental toxicant VC while a WD is consumed for a relatively short time does not have significant impact on cardiac remodeling except for a mild systolic dysfunction of the heart.
29145556	Nivolumab	Retinal Detachment	1	0	0	0		Combination Ipilimumab and Nivolumab for Metastatic Melanoma Associated With Ciliochoroidal Effusion and Exudative Retinal Detachment.	
29757924	Ketamine	Respiratory Insufficiency	0	0	0	0		Placebo versus low-dose ketamine infusion in addition to remifentanil target-controlled infusion for conscious sedation during oocyte retrieval: A double-blinded, randomised controlled trial.	BACKGROUND: Currently, there is no gold standard for monitored anaesthesia care during oocyte retrieval. OBJECTIVE: In our institution, the standard is a conscious sedation technique using a target-controlled infusion (TCI) of remifentanil, titrated to maintain a visual analogue pain score less than 30 mm. This protocol is well accepted by patients but is associated with frequent episodes of respiratory depression. The main objective of this study was to evaluate whether the addition of a continuous intravenous infusion of ketamine could reduce these episodes. DESIGN: Controlled, randomised, prospective, double-blinded study. SETTING: The current study was conducted in a tertiary-level hospital in Brussels (Belgium) from December 2013 to June 2014. PATIENTS: Of the 132 women undergoing oocyte retrieval included, 121 completed the study. INTERVENTION: After randomisation, patients received either a ketamine infusion (40 mug kg min over 5 min followed by 2.5 mug kg min) or a 0.9% saline infusion in addition to the variable remifentanil TCI. MAIN OUTCOME MEASURES: The primary outcome was the number of respiratory depression episodes. Effect site target remifentanil concentrations, side effects, pain score, patient satisfaction and incidence of pregnancy were also recorded. RESULTS: No significant difference in the incidence of respiratory events was noted (pulse oximetry oxygen saturation < 95% was 49% in the ketamine group and 63% in the control group; P = 0.121). No patient required ventilatory support. In the ketamine group, visual analogue pain score and remifentanil concentrations were significantly reduced, but the latter remained above 2 ng ml. Postoperative nausea was less frequent in the ketamine group, 4 versus 15% (P = 0.038). The addition of ketamine did not influence length of stay nor patient satisfaction. CONCLUSION: The addition of low plasma levels of ketamine to a TCI remifentanil conscious sedation technique did not decrease the incidence nor the severity of respiratory depression. Continuous monitoring of capnography and oxygen saturation is always required. TRIAL REGISTRATION: EUDRACT number 2013-003040-23.
29575671	Rituximab	Hepatitis C	1	1	0	0	0.0	Rituximab May Cause Increased Hepatitis C Virus Viremia in Rheumatoid Arthritis Patients Through Declining Exosomal MicroRNA-155.	OBJECTIVE: Several studies have shown that rituximab may enhance hepatitis C virus (HCV) activity. MicroRNAs (miRNAs) have been implicated in modulating the host immune response in HCV infection; miRNAs can be packaged into the exosomes and then shuttled by the exosomes to aid biologic functions. However, the role of exosomal miRNAs (exo-miRNAs) in rituximab-related HCV activity enhancement remains unclear. METHODS: The association between rituximab and increased HCV activity was examined using an in vitro cell-based assay. Purified exosomes were confirmed using immunoblotting and flow cytometry and quantified using enzyme-linked immunosorbent assay. Exosomal miRNA-155 (exo-miR-155) levels were measured using quantitative reverse transcription-polymerase chain reaction. RESULTS: In vitro data showed that B cell-derived miR-155 could inhibit HCV replication in hepatocytes through exosome transmission. Rituximab could both induce B cell depletion and affect intracellular miR-155 production as well as exo-miR-155 transmission and then enhance HCV activity in hepatocytes (P < 0.005). Serum exosome levels were increased in rheumatoid arthritis (RA) patients with HCV infection compared with the levels in RA patients without HCV infection (P < 0.01). The exo-miR-155 levels were significantly increased in RA patients with HCV infection compared with those without infection (P < 0.01). A significantly greater decrement of exo-miR-155 expression was observed after rituximab therapy compared with those observed before therapy (P < 0.01), and hepatitis C viral loads increased simultaneously (P < 0.05). CONCLUSION: Circulating exo-miR-155 levels were negatively correlated with hepatitis C viral loads and subsequently associated with rituximab-related HCV activity enhancement in RA patients. Exo-miR-155 may become a potential diagnostic biomarker or therapeutic target.
31009289	Tolterodine Tartrate	Xerostomia	0	0	0	0		Efficacy and Safety of Tolterodine and Pilocarpine in Patients with Overactive Bladder.	PURPOSE: We evaluated the efficacy and safety of a combination of 2 mg tolterodine and 9 mg pilocarpine, vs tolterodine monotherapy in patients with overactive bladder. MATERIALS AND METHODS: We enrolled patients with overactive bladder symptoms in a multicenter, randomized, double-blind, parallel, active control study. Patients were randomized to the combination or 2 mg tolterodine twice daily for 12 weeks. After the double-blind period finished all patients were started on the combination for 12 weeks. Study co-primary end points were the change from baseline in the mean number of daily micturitions and cumulative incidence of dry mouth at the end of 12 weeks. Secondary end points were other overactive bladder symptoms, the total xerostomia inventory score and results of a visual analogue scale for dry mouth at the end of 12 and 24 weeks. RESULTS: The mean change in the number of daily micturitions from baseline to 12 weeks was -1.49 and -1.74 in the combination and tolterodine monotherapy groups, respectively. The mean difference was -0.26 (95% CI -0.79-0.27), confirming noninferiority. At 12 weeks the incidence of dry mouth was lower in the combination group than in the tolterodine monotherapy group (30.0% vs 42.9%, p = 0.009). All secondary and other efficacy outcomes related to overactive bladder symptoms improved in each group with no significant differences between the groups at 12 weeks. Changes from baseline in the total xerostomia inventory score and the visual analogue scale for dry mouth were significantly lower in the combination group than in the tolterodine monotherapy group. CONCLUSIONS: Tolterodine and pilocarpine alleviated dry mouth in patients with overactive bladder while maintaining anticholinergic efficacy similar to that of tolterodine.
29968917	Hydrochlorothiazide	Photosensitivity Disorders	1	1	0	0	0.0	Inflammation Due to Voriconazole-induced Photosensitivity Enhanced Skin Phototumorigenesis in Xpa-knockout Mice.	Voriconazole is an antifungal agent and used as a prophylactic measure, especially in immunocompromised patients. However, there have been several reports of its adverse reactions, namely photosensitivity with intense inflammatory rashes and subsequent skin cancer development. To assess the effects of photosensitizing drugs voriconazole and hydrochlorothiazide (HCTZ) on the enhancement of UV-induced inflammatory responses and UV-induced tumorigenesis, we utilized Xpa-knockout mice, which is DNA repair-deficient and more susceptible to UV-induced inflammation and tumor development than wild-type mice. Administration of voriconazole prior to broadband UVB exposure significantly upregulated multiple inflammatory cytokines compared with the vehicle- or HCTZ-administered groups. Voriconazole administration along with chronic UVB exposure produced significantly higher number of skin tumors than HCTZ or vehicle in Xpa-knockout mice. Furthermore, the investigation of UVB-induced DNA damage using embryonic fibroblasts of Xpa-knockout mice revealed a significantly higher 8-oxo-7,8-dihydroguanine level in cells treated with voriconazole N-oxide, a voriconazole-metabolite during UV exposure. The data suggest that voriconazole plus UVB-induced inflammatory response may be related to voriconazole-induced skin phototumorigenesis.
29968917	Voriconazole	Inflammation	1	1	0	0	0.0	Inflammation Due to Voriconazole-induced Photosensitivity Enhanced Skin Phototumorigenesis in Xpa-knockout Mice.	Voriconazole is an antifungal agent and used as a prophylactic measure, especially in immunocompromised patients. However, there have been several reports of its adverse reactions, namely photosensitivity with intense inflammatory rashes and subsequent skin cancer development. To assess the effects of photosensitizing drugs voriconazole and hydrochlorothiazide (HCTZ) on the enhancement of UV-induced inflammatory responses and UV-induced tumorigenesis, we utilized Xpa-knockout mice, which is DNA repair-deficient and more susceptible to UV-induced inflammation and tumor development than wild-type mice. Administration of voriconazole prior to broadband UVB exposure significantly upregulated multiple inflammatory cytokines compared with the vehicle- or HCTZ-administered groups. Voriconazole administration along with chronic UVB exposure produced significantly higher number of skin tumors than HCTZ or vehicle in Xpa-knockout mice. Furthermore, the investigation of UVB-induced DNA damage using embryonic fibroblasts of Xpa-knockout mice revealed a significantly higher 8-oxo-7,8-dihydroguanine level in cells treated with voriconazole N-oxide, a voriconazole-metabolite during UV exposure. The data suggest that voriconazole plus UVB-induced inflammatory response may be related to voriconazole-induced skin phototumorigenesis.
29968917	Voriconazole	Photosensitivity Disorders	1	1	0	0	0.0	Inflammation Due to Voriconazole-induced Photosensitivity Enhanced Skin Phototumorigenesis in Xpa-knockout Mice.	Voriconazole is an antifungal agent and used as a prophylactic measure, especially in immunocompromised patients. However, there have been several reports of its adverse reactions, namely photosensitivity with intense inflammatory rashes and subsequent skin cancer development. To assess the effects of photosensitizing drugs voriconazole and hydrochlorothiazide (HCTZ) on the enhancement of UV-induced inflammatory responses and UV-induced tumorigenesis, we utilized Xpa-knockout mice, which is DNA repair-deficient and more susceptible to UV-induced inflammation and tumor development than wild-type mice. Administration of voriconazole prior to broadband UVB exposure significantly upregulated multiple inflammatory cytokines compared with the vehicle- or HCTZ-administered groups. Voriconazole administration along with chronic UVB exposure produced significantly higher number of skin tumors than HCTZ or vehicle in Xpa-knockout mice. Furthermore, the investigation of UVB-induced DNA damage using embryonic fibroblasts of Xpa-knockout mice revealed a significantly higher 8-oxo-7,8-dihydroguanine level in cells treated with voriconazole N-oxide, a voriconazole-metabolite during UV exposure. The data suggest that voriconazole plus UVB-induced inflammatory response may be related to voriconazole-induced skin phototumorigenesis.
29114903	Cefuroxime	Anaphylaxis	1	1	0	0	0.0	Occupational generalized urticaria and anaphylaxis after inhalation of cefuroxime in a nurse.	We present the case of a 53 years old nonatopic female nurse who experienced repeated anaphylactic reactions at work without involvement in drug-specific tasks such as crushing of tablets or preparation of injections. The causal allergen was not identified until a further severe anaphylactic reaction occurred after oral use of cefuroxime during a respiratory infection. Sensitization to cefuroxime was demonstrated by specific IgE, basophil activation test and skin prick test. An inhalation challenge with a dosimeter induced generalized urticaria after a cumulative dose of about 10 mug of the drug, but no asthmatic reaction. Complete exposure cessation was initiated and a 1-year follow-up was without further allergic reactions. We conclude that work-related systemic allergic reactions to beta-lactam antibiotics may occur in nurses after inhalation of low doses and without perceived association with drug-specific tasks like handling of antibiotics.
29114903	Cefuroxime	Urticaria	1	1	0	0	0.0	Occupational generalized urticaria and anaphylaxis after inhalation of cefuroxime in a nurse.	We present the case of a 53 years old nonatopic female nurse who experienced repeated anaphylactic reactions at work without involvement in drug-specific tasks such as crushing of tablets or preparation of injections. The causal allergen was not identified until a further severe anaphylactic reaction occurred after oral use of cefuroxime during a respiratory infection. Sensitization to cefuroxime was demonstrated by specific IgE, basophil activation test and skin prick test. An inhalation challenge with a dosimeter induced generalized urticaria after a cumulative dose of about 10 mug of the drug, but no asthmatic reaction. Complete exposure cessation was initiated and a 1-year follow-up was without further allergic reactions. We conclude that work-related systemic allergic reactions to beta-lactam antibiotics may occur in nurses after inhalation of low doses and without perceived association with drug-specific tasks like handling of antibiotics.
30771745	Selenium	Skin Neoplasms	0	0	0	0		Changes in blood pressure associated with lead, manganese, and selenium in a Bangladeshi cohort.	BACKGROUND: Heavy metal contamination is widespread in Bangladesh. Previous studies have observed lead increases blood pressure over time. However, the role of other metal contaminants and essential micronutrients, which could also adversely affect blood pressure or act as protective factors, is understudied. OBJECTIVES: We therefore evaluated the associations of lead, manganese, and selenium with blood and pulse pressure trajectories. METHODS: We prospectively followed placebo-assigned participants nested within a randomized trial for the prevention of arsenic-related skin cancer (n = 255). Blood lead, manganese, and selenium were measured at baseline; blood pressure was measured at baseline and at 3 biennial follow-up examinations. Mixed-effect linear regression models were used to estimate associations with average annual changes in systolic, diastolic, and pulse pressure. RESULTS: In models simultaneously adjusted for baseline blood lead, manganese, and selenium concentrations in addition to other potential confounders, lead was linearly associated with increases in systolic blood pressure, but not with diastolic blood pressure or pulse pressure. A non-linear association was observed for manganese, such that mid-range concentrations were associated with decreases in systolic, diastolic, and pulse pressure. Baseline selenium concentrations in the highest quartile were also associated with longitudinal decreases in both systolic and diastolic blood pressure, while null associations were observed with pulse pressure. In exploratory analyses, the combination of mid-range manganese and high selenium concentrations completely offset lead-associated increases in blood and pulse pressure. CONCLUSIONS: The results indicate a direct, linear association of lead exposure with systolic blood pressure, and manganese and selenium exposures within certain ranges may have a blood pressure-lowering effect in this population.
29022756	Nitric Oxide	Migraine Disorders	0	1	0	0		Soluble guanylyl cyclase is a critical regulator of migraine-associated pain.	Background Nitric oxide (NO) has been heavily implicated in migraine. Nitroglycerin is a prototypic NO-donor, and triggers migraine in humans. However, nitroglycerin also induces oxidative/nitrosative stress and is a source of peroxynitrite - factors previously linked with migraine etiology. Soluble guanylyl cyclase (sGC) is the high affinity NO receptor in the body, and the aim of this study was to identify the precise role of sGC in acute and chronic migraine. Methods We developed a novel brain-bioavailable sGC stimulator (VL-102), and tested its hyperalgesic properties in mice. We also determined the effect of VL-102 on c-fos and calcitonin gene related peptide (CGRP) immunoreactivity within the trigeminovascular complex. In addition, we also tested the known sGC inhibitor, ODQ, within the chronic nitroglycerin migraine model. Results VL-102-evoked acute and chronic mechanical cephalic and hind-paw allodynia in a dose-dependent manner, which was blocked by the migraine medications sumatriptan, propranolol, and topiramate. In addition, VL-102 also increased c-fos and CGRP expressing cells within the trigeminovascular complex. Importantly, ODQ completely inhibited acute and chronic hyperalgesia induced by nitroglycerin. ODQ also blocked hyperalgesia already established by chronic nitroglycerin, implicating this pathway in migraine chronicity. Conclusions These results indicate that nitroglycerin causes migraine-related pain through stimulation of the sGC pathway, and that super-activation of this receptor may be an important component for the maintenance of chronic migraine. This work opens the possibility for negative sGC modulators as novel migraine therapies.
28926514	Estrogens	Candidiasis, Vulvovaginal	0	0	0	0		A randomized, multicenter, double-blind study to evaluate the safety and efficacy of estradiol vaginal cream 0.003% in postmenopausal women with dyspareunia as the most bothersome symptom.	OBJECTIVE: Vulvovaginal atrophy (VVA) is characterized by vaginal changes, dyspareunia, and itching/irritation. Efficacy and safety of a lower-dose estradiol vaginal cream (0.003%) were evaluated in postmenopausal women with VVA-related dyspareunia. METHODS: This was a phase 3, randomized, double-blind, placebo-controlled study. Sexually active postmenopausal women with moderate-severe dyspareunia as the most bothersome symptom, </=5% vaginal superficial cells, and vaginal pH >5.0 were randomized (1:1) to 0.003% estradiol vaginal cream (15 mug estradiol; 0.5 g cream) or placebo (0.5 g cream) applied daily for 2 weeks followed by three applications/week for 10 weeks. Coprimary outcomes were changes in dyspareunia severity, vaginal cytology, and vaginal pH from baseline to final assessment. Additional efficacy outcomes and safety were assessed. RESULTS: A total of 550 participants (average age, 58 y) were randomized. Compared with placebo, estradiol reduced dyspareunia severity (mean change from baseline +/- SD: -1.5 +/- 1.0 estradiol vs -1.2 +/- 0.9 placebo), decreased vaginal pH (-1.36 +/- 0.89 vs -0.53 +/- 0.92), and improved vaginal cytology (percentage superficial and parabasal cells 10.1 +/- 16.7 vs 1.4 +/- 6.1 and -48.5 +/- 45.1 vs -14.6 +/- 39.6; P < 0.001, all) at the final assessment. In addition, estradiol decreased dyspareunia severity at weeks 8 and 12, vaginal/vulvar irritation/itching at weeks 4 and 12, and dryness at week 12 versus placebo (P < 0.01, all). VVA severity, pH, and cytology improved at week 12 with estradiol versus placebo (P < 0.001, all). Vulvovaginal mycotic infections were more frequent with estradiol. One serious event leading to discontinuation occurred with estradiol. No deaths occurred. CONCLUSIONS: Lower-dose estradiol vaginal cream (0.003%) dosed three applications/week is an effective and well-tolerated treatment for VVA-related dyspareunia.
